"feature","enrich_group","ef_lda","pvalue","padj","short_feature"
"k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_unclassified","Stool",0.000431481455947388,1.14283613223321e-08,1.14283613223321e-08,"k__Bacteria|p__Actinobacteriota|c__Corio"
"k__Bacteria|p__Cyanobacteria|c__Vampirivibrionia|o__Gastranaerophilales|f__Gastranaerophilales|g__Gastranaerophilales|s__Acinetobacter_unclassified","Stool",0.000430859830437191,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Cyanobacteria|c__Vampiriv"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus","Stool",0.000430638345668314,0.012415227654502,0.012415227654502,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella","Stool",0.000430348468470785,2.25549401304003e-09,2.25549401304003e-09,"k__Bacteria|p__Actinobacteriota|c__Corio"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__RF39|g__RF39|s__RF39_human_gut","Stool",0.000429302976407061,0.000595425937424411,0.000595425937424411,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_ventriosum_group","Stool",0.000429220899384822,1.48963268246008e-17,1.48963268246008e-17,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea","Stool",0.000429196482394645,0.000217320270784584,0.000217320270784584,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Cyanobacteria|c__Vampirivibrionia|o__Gastranaerophilales","Stool",0.000429053455707232,0.000985271016595472,0.000985271016595472,"k__Bacteria|p__Cyanobacteria|c__Vampiriv"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__Butyricicoccus_unclassified","Stool",0.000428652038799599,0.000217320270784584,0.000217320270784584,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_xylanophilum_group|s__[Eubacterium]_xylanophilum_group_metagenome","Stool",0.000428445167548502,3.70581170299556e-06,3.70581170299556e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_uncultured","Stool",0.000428216196411698,9.632435198957e-08,9.632435198957e-08,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_unclassified","Stool",0.000428190590262055,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcaceae_Incertae_Sedis|s__Ruminococcaceae_Incertae_Sedis_Incertae_Sedis_uncultured","Stool",0.000428023783399036,7.84555965613732e-07,7.84555965613732e-07,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_gut_metagenome","Stool",0.000427268285711115,7.91118183310054e-05,7.91118183310054e-05,"k__Bacteria|p__Proteobacteria|c__Gammapr"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__Christensenellaceae_R-7_group_gut_metagenome","Stool",0.000426538330935136,0.0027012092075651,0.0027012092075651,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus","Stool",0.000426323161951747,4.65826523001354e-07,4.65826523001354e-07,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia","Stool",0.000426078728898535,7.91118183310054e-05,7.91118183310054e-05,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_oxidoreducens_group","Stool",0.000425952855662557,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_unclassified","Stool",0.000425527717769456,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uncultured","Stool",0.00042529147408984,9.632435198957e-08,9.632435198957e-08,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Intestinimonas_butyriciproducens","Stool",0.000425275572473235,0.000359793348261232,0.000359793348261232,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Defluviitaleaceae|g__Defluviitaleaceae_UCG-011|s__Defluviitaleaceae_UCG-011_uncultured","Stool",0.000425255631508659,0.000595425937424411,0.000595425937424411,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Moryella","Stool",0.000424889659444817,0.00163079192220144,0.00163079192220144,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales","Stool",0.000424865974069889,1.03413438448777e-05,1.03413438448777e-05,"k__Bacteria|p__Desulfobacterota|c__Desul"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris","Stool",0.000424808185241,0.012415227654502,0.012415227654502,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus","Stool",0.000423096960097082,7.91118183310054e-05,7.91118183310054e-05,"k__Bacteria|p__Firmicutes|c__Negativicut"
"k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriales_Incertae_Sedis","Stool",0.000422293025026776,0.00448015031642193,0.00448015031642193,"k__Bacteria|p__Actinobacteriota|c__Corio"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_uncultured","Stool",0.000421451913429553,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_gauvreauii_group","Stool",0.000421399478820089,1.31880917905377e-06,1.31880917905377e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_NK4A136_group|s__Lachnospiraceae_NK4A136_group_uncultured","Stool",0.000421381668053546,1.14283613223321e-08,1.14283613223321e-08,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteria_unclassified","Stool",0.000419535796683221,6.53464045030004e-06,6.53464045030004e-06,"k__Bacteria|p__Bacteria_unclassified"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_Ruminococcus_unclassified","Stool",0.00041803619011307,2.76031098622713e-07,2.76031098622713e-07,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_ruminantium_group|s__[Eubacterium]_ruminantium_group_gut_metagenome","Stool",0.000417808609814644,0.0027012092075651,0.0027012092075651,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_UCG-004","Stool",0.000417735164906033,1.14283613223321e-08,1.14283613223321e-08,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__Clostridium_sensu_stricto_1_human_gut","Stool",0.000417221729154801,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__Catenibacterium|s__Catenibacterium_unclassified","Stool",0.000417188801705084,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__NK4A214_group|s__NK4A214_group_uncultured","Stool",0.000416175846833271,0.000595425937424411,0.000595425937424411,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Cyanobacteria","Stool",0.000415821356054977,0.00415372090102261,0.00415372090102261,"k__Bacteria|p__Cyanobacteria"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_NK4B4_group","Stool",0.00041535379879618,0.012415227654502,0.012415227654502,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-005|s__UCG-005_gut_metagenome","Stool",0.000415136366327718,3.70581170299556e-06,3.70581170299556e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus","Stool",0.000415050868785461,4.65826523001354e-07,4.65826523001354e-07,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas","Stool",0.000413650758585345,2.21271394658005e-06,2.21271394658005e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified","Stool",0.00041268123649088,6.53464045030004e-06,6.53464045030004e-06,"k__Bacteria|p__Bacteria_unclassified|c__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-56","Stool",0.000412663756821906,1.31880917905377e-06,1.31880917905377e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_uncultured|s__Christensenellaceae_uncultured_uncultured_uncultured","Stool",0.000412282664255254,0.00163079192220144,0.00163079192220144,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified","Stool",0.000410141211251311,6.53464045030004e-06,6.53464045030004e-06,"k__Bacteria|p__Bacteria_unclassified|c__"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified","Stool",0.00040969853734394,0.00286030623036922,0.00286030623036922,"k__Bacteria|p__Firmicutes|c__Firmicutes_"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__Catenibacterium","Stool",0.000408207970424274,0.0027012092075651,0.0027012092075651,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__UCG-004|s__UCG-004_uncultured","Stool",0.000407292004208532,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_Anaerostipes_hadrus","Stool",0.000407169438200975,0.0027012092075651,0.0027012092075651,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus","Stool",0.000407104232539856,1.92061575191011e-16,1.92061575191011e-16,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_torques_group|s__[Ruminococcus]_torques_group_uncultured","Stool",0.000406683722522381,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Eubacterium]_coprostanoligenes_group|g__[Eubacterium]_coprostanoligenes_group|s__[Eubacterium]_coprostanoligenes_group_gut_metagenome","Stool",0.000406597436456287,1.41322482936863e-07,1.41322482936863e-07,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_Bacteroides_unclassified","Stool",0.000406234546751679,0.000985271016595472,0.000985271016595472,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Flavonifractor","Stool",0.000406108901850497,1.95380039216994e-08,1.95380039216994e-08,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_ND3007_group|s__Lachnospiraceae_ND3007_group_unclassified","Stool",0.000405832502846307,0.0074462801337841,0.0074462801337841,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Intestinibacter","Stool",0.000405028210848781,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae","Stool",0.000404700276171324,1.31880917905377e-06,1.31880917905377e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_FCS020_group|s__Lachnospiraceae_FCS020_group_unclassified","Stool",0.000404271017924544,0.012415227654502,0.012415227654502,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Eubacterium]_coprostanoligenes_group|g__[Eubacterium]_coprostanoligenes_group|s__[Eubacterium]_coprostanoligenes_group_unidentified","Stool",0.000403919458329359,0.000217320270784584,0.000217320270784584,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_uncultured","Stool",0.000403611748040074,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Bacilli|o__"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_unclassified","Stool",0.000403405536611816,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_gauvreauii_group|s__[Ruminococcus]_gauvreauii_group_unclassified","Stool",0.000402985317701093,1.03413438448777e-05,1.03413438448777e-05,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Moryella|s__Moryella_human_gut","Stool",0.000401793759454571,0.012415227654502,0.012415227654502,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Oscillospira|s__Oscillospira_uncultured","Stool",0.000400473105578293,0.000217320270784584,0.000217320270784584,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-005|s__UCG-005_human_gut","Stool",0.000399035764544781,0.000217320270784584,0.000217320270784584,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UBA1819","Stool",0.000398960649952479,8.60052774394897e-12,8.60052774394897e-12,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_ND3007_group","Stool",0.000398697242319671,1.95380039216994e-08,1.95380039216994e-08,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified","Stool",0.000395244400506707,0.00163079192220144,0.00163079192220144,"k__Bacteria|p__Desulfobacterota|c__Desul"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified","Stool",0.000394561447101387,1.4903721630657e-13,1.4903721630657e-13,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Anaerovoracaceae_unclassified|s__Anaerovoracaceae_unclassified","Stool",0.00039392663945559,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes","Stool",0.000393853365668553,5.67203886849027e-08,5.67203886849027e-08,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__NK4A214_group|s__NK4A214_group_unclassified","Stool",0.00039232776534863,2.50577386117446e-10,2.50577386117446e-10,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-003|s__Marseillibacter_massiliensis","Stool",0.000389559234650969,0.000217320270784584,0.000217320270784584,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-002|s__UCG-002_Trichuris_trichiura","Stool",0.000388904872638933,0.000985271016595472,0.000985271016595472,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia","Stool",0.000388173295098007,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriales_Incertae_Sedis|g__Coriobacteriales_Incertae_Sedis_uncultured|s__Coriobacteriales_Incertae_Sedis_uncultured_gut_metagenome","Stool",0.000386132098185685,0.0074462801337841,0.0074462801337841,"k__Bacteria|p__Actinobacteriota|c__Corio"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_unidentified","Stool",0.000385752158936278,0.012415227654502,0.012415227654502,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia|f__Hungateiclostridiaceae|g__Ruminiclostridium|s__Ruminiclostridium_uncultured","Stool",0.000384622517796839,0.0027012092075651,0.0027012092075651,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__Butyricimonas_uncultured","Stool",0.000384457959696718,6.19567484399022e-06,6.19567484399022e-06,"k__Bacteria|p__Bacteroidota|c__Bacteroid"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_uncultured","Stool",0.000383454120220183,0.000359793348261232,0.000359793348261232,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia|f__Hungateiclostridiaceae","Stool",0.000383325319038485,7.91118183310054e-05,7.91118183310054e-05,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales","Stool",0.000381239829098574,0.00079149679917563,0.00079149679917563,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_NC2004_group|s__Lachnospiraceae_NC2004_group_uncultured","Stool",0.000380992910586306,0.0350715046505819,0.0350715046505819,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis","Stool",0.000380972795231461,2.21271394658005e-06,2.21271394658005e-06,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_vadinBB60_group|f__Clostridia_vadinBB60_group|g__Clostridia_vadinBB60_group|s__Clostridia_vadinBB60_group_unclassified","Stool",0.000380772705716514,0.000131177735920009,0.000131177735920009,"k__Bacteria|p__Firmicutes|c__Clostridia|"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_Anaerotruncus_unclassified","Stool",0.000380468725863573,0.020795939848601,0.020795939848601,"k__Bacteria|p__Firmicutes|c__Clostridia|"
